method,training_period,holding_period,code,eligible,pheromone,rank,group,selected
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512170.SH,True,3.1619200000000007,17,a_share,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513080.SH,True,3.0016000000000003,18,global,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159687.SZ,True,2.8134400000000004,19,global,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512400.SH,True,2.6448,20,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513310.SH,True,2.61696,21,global,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,501018.SH,True,2.5740800000000004,22,commodity,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513290.SH,True,2.3667200000000004,23,global,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513030.SH,True,2.09568,24,global,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512800.SH,True,1.8572800000000003,25,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512040.SH,True,1.5276800000000001,26,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510880.SH,True,1.4873600000000005,27,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515210.SH,True,1.4748800000000004,28,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,516150.SH,True,1.2544000000000004,29,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588200.SH,True,1.2096000000000002,30,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512890.SH,True,1.1676800000000003,31,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159870.SZ,True,1.1596800000000003,32,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512660.SH,True,1.1212800000000003,33,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515790.SH,True,1.0956800000000002,34,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159928.SZ,True,0.9676800000000002,35,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510300.SH,True,0.9676800000000001,36,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159915.SZ,True,0.9276800000000001,37,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510050.SH,True,0.7782400000000003,38,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159901.SZ,True,0.6476800000000001,39,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159949.SZ,True,0.49152000000000023,40,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,562500.SH,True,0.49152000000000023,41,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510180.SH,True,0.4300800000000002,42,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159611.SZ,True,0.32768000000000014,43,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159766.SZ,True,0.32768000000000014,44,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159796.SZ,True,0.32768000000000014,45,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159825.SZ,True,0.32768000000000014,46,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159851.SZ,True,0.32768000000000014,47,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159852.SZ,True,0.32768000000000014,48,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159865.SZ,True,0.32768000000000014,49,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159967.SZ,True,0.32768000000000014,50,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510210.SH,True,0.32768000000000014,51,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510500.SH,True,0.32768000000000014,52,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512100.SH,True,0.32768000000000014,53,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512200.SH,True,0.32768000000000014,54,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512880.SH,True,0.32768000000000014,55,a_share,False
