method,training_period,holding_period,code,eligible,posterior_mean_sharpe,observations,rank,group,selected
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513750.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,520870.SH,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,563300.SH,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588200.SH,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588220.SH,False,,,,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515880.SH,True,2.8777953182486566,31.0,1,a_share,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159852.SZ,True,2.6900619593645523,18.0,2,a_share,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512890.SH,True,2.6383199446243233,20.0,3,a_share,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159796.SZ,True,2.5217501650096796,11.0,4,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513100.SH,True,2.478749662043227,63.0,5,global,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588200.SH,True,2.46297255643605,16.0,6,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,518880.SH,True,2.4099690589686285,82.0,7,commodity,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512660.SH,True,2.4028247815516117,17.0,8,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512040.SH,True,2.3966596546131935,21.0,9,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513880.SH,True,2.3821532662325486,57.0,10,global,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513030.SH,True,2.360530431178457,64.0,11,global,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,164824.SZ,True,2.357725588466311,55.0,12,global,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159920.SZ,True,2.353629514253496,74.0,13,hong_kong,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159870.SZ,True,2.298086151776945,13.0,14,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588000.SH,True,2.266754708749107,18.0,15,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510180.SH,True,2.24216396680335,7.0,16,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513070.SH,True,2.2395189390378705,51.0,17,hong_kong,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,161226.SZ,True,2.2369161612177497,78.0,18,commodity,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159980.SZ,True,2.2354534797853267,72.0,19,commodity,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159985.SZ,True,2.1481749790599225,70.0,20,commodity,True
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159687.SZ,True,2.147508149337625,37.0,21,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159981.SZ,True,2.1432470332694367,56.0,22,commodity,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159949.SZ,True,2.1295544058346674,14.0,23,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159967.SZ,True,2.0816427856316957,7.0,24,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513120.SH,True,2.077879121412874,42.0,25,hong_kong,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513310.SH,True,2.0655734920862323,30.0,26,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159865.SZ,True,2.0613154952113795,8.0,27,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512400.SH,True,2.049874545414395,7.0,28,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513080.SH,True,2.0081339165622225,37.0,29,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510210.SH,True,2.001258647449111,8.0,30,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513180.SH,True,1.9969374559302577,33.0,31,hong_kong,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159851.SZ,True,1.982451593129844,8.0,32,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513500.SH,True,1.9283077760106488,25.0,33,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,501018.SH,True,1.896765757838573,42.0,34,commodity,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159915.SZ,True,1.8952181382545248,12.0,35,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159928.SZ,True,1.8695484867779195,7.0,36,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510050.SH,True,1.7750231194567072,5.0,37,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510500.SH,True,1.7741738923817902,10.0,38,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510300.SH,True,1.7558785881402343,5.0,39,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513290.SH,True,1.6523188982039525,21.0,40,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515210.SH,True,1.6494287145649942,7.0,41,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515790.SH,True,1.5888349713294279,6.0,42,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,562500.SH,True,1.512893688787474,5.0,43,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159611.SZ,True,1.4427551991594827,4.0,44,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512880.SH,True,1.361145056728326,2.0,45,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159825.SZ,True,1.321236510857781,3.0,46,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512200.SH,True,1.1106525968052479,4.0,47,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,160644.SZ,True,1.0711496248164636,11.0,48,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512100.SH,True,0.6675122159914197,2.0,49,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512800.SH,True,0.6160223794201525,2.0,50,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512170.SH,True,0.40234132578892756,2.0,51,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159766.SZ,True,0.0,0.0,52,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159869.SZ,True,0.0,0.0,53,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159901.SZ,True,0.0,0.0,54,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510880.SH,True,0.0,0.0,55,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512980.SH,True,0.0,0.0,56,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515220.SH,True,0.0,0.0,57,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,516150.SH,True,0.0,0.0,58,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159201.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159206.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159209.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159326.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159329.SZ,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159509.SZ,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159518.SZ,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159529.SZ,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513400.SH,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513730.SH,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513750.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,520870.SH,False,,,,global,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,563300.SH,False,,,,a_share,False
rolling_ucb_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588220.SH,False,,,,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159915.SZ,True,0.38903692838899445,16.0,1,a_share,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159825.SZ,True,0.35167279754550446,11.0,2,a_share,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510300.SH,True,0.3497401809227235,9.0,3,a_share,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512200.SH,True,0.33773080013827955,7.0,4,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159928.SZ,True,0.2695364321949517,13.0,5,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588200.SH,True,0.2561857097169582,9.0,6,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588000.SH,True,0.1956928572433919,7.0,7,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510500.SH,True,0.18895143785023374,8.0,8,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512880.SH,True,0.18422878569169507,12.0,9,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515210.SH,True,0.17071607031017763,15.0,10,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159985.SZ,True,0.1488473833752306,83.0,11,commodity,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,164824.SZ,True,0.13496846810485502,51.0,12,global,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,501018.SH,True,0.13482437369253067,79.0,13,commodity,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512660.SH,True,0.13236419846650052,12.0,14,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513180.SH,True,0.1263109798872964,31.0,15,hong_kong,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513030.SH,True,0.1025000872697813,40.0,16,global,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513080.SH,True,0.10075898079720559,24.0,17,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,563300.SH,True,0.09478814854264492,8.0,18,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512980.SH,True,0.08630786798896996,13.0,19,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510180.SH,True,0.08613571111561465,9.0,20,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513500.SH,True,0.07776729582387992,40.0,21,global,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159687.SZ,True,0.06148860393465736,48.0,22,global,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159980.SZ,True,0.05944775951284702,83.0,23,commodity,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513070.SH,True,0.057859074420378506,56.0,24,hong_kong,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159981.SZ,True,0.05361381618607231,83.0,25,commodity,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512040.SH,True,0.045872975252973305,7.0,26,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159949.SZ,True,0.04415771090217889,7.0,27,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513310.SH,True,0.04387910125116058,45.0,28,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159967.SZ,True,0.03147896363508997,10.0,29,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159611.SZ,True,0.013484708706759746,8.0,30,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159796.SZ,True,0.006712926429178885,6.0,31,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513120.SH,True,0.006404142436708053,100.0,32,hong_kong,True
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512170.SH,True,-0.010824430387118552,7.0,33,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513290.SH,True,-0.014366647570150088,42.0,34,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159509.SZ,True,-0.03477697519575345,30.0,35,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159901.SZ,True,-0.04274968109619703,5.0,36,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513100.SH,True,-0.04819594764438327,26.0,37,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512400.SH,True,-0.06162745887738946,8.0,38,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159851.SZ,True,-0.07267931944936047,8.0,39,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512800.SH,True,-0.09920208887057633,8.0,40,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512890.SH,True,-0.10248859429609428,7.0,41,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510880.SH,True,-0.15313771947321644,9.0,42,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515880.SH,True,-0.16343937808967732,9.0,43,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515220.SH,True,-0.21825462511922122,8.0,44,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159766.SZ,True,-0.2584314662306953,5.0,45,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588220.SH,True,-0.26790338608831477,5.0,46,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,160644.SZ,True,-0.2803593648525885,29.0,47,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,518880.SH,True,-0.2848732450423295,37.0,48,commodity,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512100.SH,True,-0.29798946696590445,4.0,49,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513880.SH,True,-0.3138573453364645,25.0,50,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,516150.SH,True,-0.31453374016348584,3.0,51,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,562500.SH,True,-0.46409092443926203,5.0,52,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159920.SZ,True,-0.5011795615674293,13.0,53,hong_kong,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,161226.SZ,True,-0.5510743452461417,35.0,54,commodity,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515790.SH,True,-0.5599002592341651,3.0,55,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510210.SH,True,-0.5998618404489567,3.0,56,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159869.SZ,True,-0.7041093251458195,3.0,57,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159870.SZ,True,-0.8821204593031762,4.0,58,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510050.SH,True,-0.8908771307707498,3.0,59,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159852.SZ,True,-0.9141106692492567,5.0,60,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159865.SZ,True,-1.5619678221671536,1.0,61,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159201.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159206.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159209.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159326.SZ,False,,,,a_share,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159329.SZ,False,,,,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159518.SZ,False,,,,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159529.SZ,False,,,,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513400.SH,False,,,,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513730.SH,False,,,,global,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513750.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,520870.SH,False,,,,global,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512800.SH,True,3.404648467400919,40.0,1,a_share,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159967.SZ,True,3.2055416057679915,13.0,2,a_share,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513730.SH,True,3.2007957510621496,59.0,3,global,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159865.SZ,True,3.195144981954613,10.0,4,a_share,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159509.SZ,True,3.1380796242765445,60.0,5,global,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159766.SZ,True,3.1147451168514007,27.0,6,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510180.SH,True,3.1145848504011924,27.0,7,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513070.SH,True,3.100628423866787,81.0,8,hong_kong,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513100.SH,True,3.0978299344321982,56.0,9,global,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159852.SZ,True,3.088980498246549,26.0,10,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513750.SH,True,3.076283726031518,85.0,11,hong_kong,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513500.SH,True,3.0748907661335223,66.0,12,global,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159915.SZ,True,3.056425013755365,16.0,13,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159901.SZ,True,3.0414933214191695,12.0,14,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,501018.SH,True,2.9796368248157448,90.0,15,commodity,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588200.SH,True,2.958835659324451,14.0,16,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,562500.SH,True,2.9521388250825473,17.0,17,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159518.SZ,True,2.9506000918132607,42.0,18,global,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159985.SZ,True,2.932176473835534,87.0,19,commodity,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,161226.SZ,True,2.892148240329426,88.0,20,commodity,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510300.SH,True,2.8663672013929946,9.0,21,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,518880.SH,True,2.8030236216053046,89.0,22,commodity,True
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510500.SH,True,2.792340972617346,11.0,23,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515210.SH,True,2.782605717235801,21.0,24,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159870.SZ,True,2.766442160394263,7.0,25,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513880.SH,True,2.692818343700705,20.0,26,global,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510210.SH,True,2.5668352867192636,5.0,27,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159687.SZ,True,2.485811378558817,26.0,28,global,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,164824.SZ,True,2.430072430778998,26.0,29,global,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588000.SH,True,2.219919847087968,6.0,30,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159980.SZ,True,1.7372840827293683,28.0,31,commodity,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512200.SH,True,1.5528147878521295,4.0,32,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159928.SZ,True,1.526569004931238,5.0,33,a_share,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159920.SZ,True,1.395248354430443,11.0,34,hong_kong,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159981.SZ,True,1.2323506703218312,18.0,35,commodity,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513400.SH,True,1.1510863687725335,11.0,36,global,False
rolling_ucb_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159869.SZ,True,1.1068651193130137,3.0,37,a_share,False
