method,training_period,holding_period,code,eligible,retained_contribution,eliminated,elimination_order,rank,group,selected
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159851.SZ,True,0.7521702984235353,False,,1,a_share,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,501018.SH,True,0.6377423377792916,False,,2,commodity,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512660.SH,True,0.5807452650500711,False,,3,a_share,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159981.SZ,True,0.5688517191251787,False,,4,commodity,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510300.SH,True,0.4810008686086759,False,,5,a_share,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513100.SH,True,0.4009370342032399,False,,6,global,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512100.SH,True,0.35795747855396076,False,,7,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159928.SZ,True,0.3411247297846906,False,,8,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512880.SH,True,0.32768213878137564,False,,9,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510210.SH,True,0.25760501415670534,False,,10,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512040.SH,True,0.23842721526945787,False,,11,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515220.SH,True,0.21190850102843858,False,,12,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513500.SH,True,0.1956425566252108,False,,13,global,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515210.SH,True,0.19090570856520409,False,,14,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159869.SZ,True,0.1688763249036156,False,,15,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588000.SH,True,0.16222095287989202,False,,16,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512980.SH,True,0.12184212355868172,False,,17,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510050.SH,True,0.11838170980193731,False,,18,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,516150.SH,True,0.11335369797617896,False,,19,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159949.SZ,True,0.11287907053070118,False,,20,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,160644.SZ,True,0.10928491927200257,False,,21,global,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,164824.SZ,True,0.0987306832002395,False,,22,global,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159766.SZ,True,0.04366687531473936,False,,23,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159980.SZ,True,0.017696814580181866,False,,24,commodity,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510880.SH,True,-0.017272246631043417,False,,25,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510500.SH,True,-0.025820324472420414,False,,26,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515790.SH,True,-0.04341850775383195,False,,27,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159985.SZ,True,-0.08342084839293862,False,,28,commodity,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513030.SH,True,-0.10267114862157119,False,,29,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159967.SZ,True,-0.23964180222543435,False,,30,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513880.SH,True,-0.26571940751569084,False,,31,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159825.SZ,True,-inf,True,15.0,32,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159852.SZ,True,-inf,True,3.0,33,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159865.SZ,True,-inf,True,11.0,34,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159870.SZ,True,-inf,True,7.0,35,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159901.SZ,True,-inf,True,12.0,36,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159915.SZ,True,-inf,True,14.0,37,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,161226.SZ,True,-inf,True,16.0,38,commodity,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510180.SH,True,-inf,True,5.0,39,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512170.SH,True,-inf,True,1.0,40,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512200.SH,True,-inf,True,9.0,41,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512400.SH,True,-inf,True,8.0,42,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512800.SH,True,-inf,True,13.0,43,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512890.SH,True,-inf,True,4.0,44,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513080.SH,True,-inf,True,10.0,45,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515880.SH,True,-inf,True,6.0,46,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,518880.SH,True,-inf,True,2.0,47,commodity,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159920.SZ,True,,False,,48,hong_kong,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513180.SH,True,,False,,49,hong_kong,True
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159201.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159206.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159209.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159326.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159329.SZ,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159509.SZ,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159518.SZ,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159529.SZ,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159611.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159687.SZ,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159796.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513070.SH,False,,False,,,hong_kong,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513120.SH,False,,False,,,hong_kong,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513290.SH,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513310.SH,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513400.SH,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513730.SH,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,520870.SH,False,,False,,,global,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,562500.SH,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,563300.SH,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588200.SH,False,,False,,,a_share,False
rolling_sequential_backward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588220.SH,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,501018.SH,True,0.8404462518389482,False,,1,commodity,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,562500.SH,True,0.7800645126765254,False,,2,a_share,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513180.SH,True,0.7431821379849419,False,,3,hong_kong,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159796.SZ,True,0.6821019537695355,False,,4,a_share,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159985.SZ,True,0.4022731796644049,False,,5,commodity,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515790.SH,True,0.3775326093268139,False,,6,a_share,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159981.SZ,True,0.33475834653429576,False,,7,commodity,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159852.SZ,True,0.30021382622148596,False,,8,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159870.SZ,True,0.288779132464646,False,,9,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512200.SH,True,0.2690364721586097,False,,10,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512170.SH,True,0.26899007353797066,False,,11,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513500.SH,True,0.2565282019737815,False,,12,global,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159869.SZ,True,0.23762236507560697,False,,13,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159980.SZ,True,0.22233344768434618,False,,14,commodity,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159901.SZ,True,0.22171386133812926,False,,15,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,160644.SZ,True,0.18959342177054692,False,,16,global,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515210.SH,True,0.17957856485309714,False,,17,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510210.SH,True,0.1741306799286037,False,,18,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159766.SZ,True,0.15491351082083243,False,,19,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159928.SZ,True,0.1541105448980239,False,,20,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159851.SZ,True,0.11624345578361833,False,,21,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,516150.SH,True,0.09195856237318983,False,,22,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515220.SH,True,0.08382671380211099,False,,23,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512890.SH,True,0.06349749077637967,False,,24,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510050.SH,True,0.049313928367641646,False,,25,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512400.SH,True,0.01729562523078426,False,,26,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513880.SH,True,-0.004870294188863755,False,,27,global,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513080.SH,True,-0.021395800387888353,False,,28,global,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513030.SH,True,-0.03937090761973333,False,,29,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159967.SZ,True,-0.042690053840160114,False,,30,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515880.SH,True,-0.10150525558365128,False,,31,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512040.SH,True,-0.17890654103708542,False,,32,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,164824.SZ,True,-0.19545536503548272,False,,33,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513100.SH,True,-0.19682046854345797,False,,34,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512980.SH,True,-0.21242964096474265,False,,35,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512880.SH,True,-0.2580424031784081,False,,36,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159611.SZ,True,-inf,True,7.0,37,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159825.SZ,True,-inf,True,13.0,38,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159865.SZ,True,-inf,True,8.0,39,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159915.SZ,True,-inf,True,1.0,40,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159920.SZ,True,-inf,True,9.0,41,hong_kong,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159949.SZ,True,-inf,True,4.0,42,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,161226.SZ,True,-inf,True,10.0,43,commodity,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510180.SH,True,-inf,True,12.0,44,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510300.SH,True,-inf,True,15.0,45,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510500.SH,True,-inf,True,14.0,46,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510880.SH,True,-inf,True,2.0,47,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512100.SH,True,-inf,True,11.0,48,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512660.SH,True,-inf,True,16.0,49,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512800.SH,True,-inf,True,6.0,50,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,518880.SH,True,-inf,True,3.0,51,commodity,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588000.SH,True,-inf,True,5.0,52,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513070.SH,True,,False,,53,hong_kong,True
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159201.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159206.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159209.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159326.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159329.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159509.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159518.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159529.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159687.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513120.SH,False,,False,,,hong_kong,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513290.SH,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513310.SH,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513400.SH,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513730.SH,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,520870.SH,False,,False,,,global,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,563300.SH,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588200.SH,False,,False,,,a_share,False
rolling_sequential_backward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588220.SH,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159985.SZ,True,0.6764714809729099,False,,1,commodity,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159766.SZ,True,0.5479890952382902,False,,2,a_share,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,164824.SZ,True,0.4583929995697006,False,,3,global,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513100.SH,True,0.409889332716784,False,,4,global,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510180.SH,True,0.3601977746853531,False,,5,a_share,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512400.SH,True,0.3460536777630912,False,,6,a_share,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159981.SZ,True,0.34484659604783185,False,,7,commodity,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159928.SZ,True,0.2561886705405782,False,,8,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512200.SH,True,0.23430477615702006,False,,9,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515790.SH,True,0.22406738194297487,False,,10,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512660.SH,True,0.1726821557968799,False,,11,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,160644.SZ,True,0.17024547766790826,False,,12,global,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512880.SH,True,0.15100586721105175,False,,13,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,516150.SH,True,0.14892715617726932,False,,14,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510050.SH,True,0.14087481056567197,False,,15,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513080.SH,True,0.13675546665988114,False,,16,global,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159967.SZ,True,0.11279293679104474,False,,17,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513180.SH,True,0.10332540828229236,False,,18,hong_kong,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510500.SH,True,0.09780582020786377,False,,19,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159915.SZ,True,0.07787659565557781,False,,20,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159852.SZ,True,0.07165908008362348,False,,21,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512170.SH,True,0.0589484208277567,False,,22,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513070.SH,True,0.05247040008062426,False,,23,hong_kong,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510210.SH,True,0.01759367780469051,False,,24,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159865.SZ,True,-0.007201616230890606,False,,25,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512800.SH,True,-0.027770270040908374,False,,26,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159869.SZ,True,-0.03478070706372638,False,,27,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515880.SH,True,-0.042549204436881594,False,,28,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512890.SH,True,-0.05918030340845715,False,,29,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159796.SZ,True,-0.07487691057371537,False,,30,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,518880.SH,True,-0.08240634661942403,False,,31,commodity,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513030.SH,True,-0.15002309272280762,False,,32,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159825.SZ,True,-0.15146700361482796,False,,33,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159920.SZ,True,-0.1611188924290668,False,,34,hong_kong,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159980.SZ,True,-0.17899683846391007,False,,35,commodity,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588000.SH,True,-0.19108255844562638,False,,36,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513290.SH,True,-0.204747598909719,False,,37,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,161226.SZ,True,-0.22154915547012438,False,,38,commodity,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159611.SZ,True,-inf,True,14.0,39,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159851.SZ,True,-inf,True,1.0,40,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159870.SZ,True,-inf,True,4.0,41,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159901.SZ,True,-inf,True,12.0,42,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159949.SZ,True,-inf,True,15.0,43,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,501018.SH,True,-inf,True,6.0,44,commodity,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510300.SH,True,-inf,True,11.0,45,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510880.SH,True,-inf,True,9.0,46,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512040.SH,True,-inf,True,8.0,47,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512100.SH,True,-inf,True,13.0,48,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512980.SH,True,-inf,True,2.0,49,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513500.SH,True,-inf,True,16.0,50,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513880.SH,True,-inf,True,5.0,51,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515210.SH,True,-inf,True,10.0,52,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515220.SH,True,-inf,True,7.0,53,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,562500.SH,True,-inf,True,3.0,54,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513120.SH,True,,False,,55,hong_kong,True
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159201.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159206.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159209.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159326.SZ,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159329.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159509.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159518.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159529.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159687.SZ,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513310.SH,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513400.SH,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513730.SH,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,520870.SH,False,,False,,,global,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,563300.SH,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588200.SH,False,,False,,,a_share,False
rolling_sequential_backward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588220.SH,False,,False,,,a_share,False
rolling_sequential_backward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515880.SH,True,1.023554532694398,False,,1,a_share,True
