method,training_period,holding_period,code,eligible,mean_included_sharpe,included_count,excluded_count,excluded_mean_sharpe,rank,group,selected
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159870.SZ,True,0.1559352683108169,4,96,0.17878043274130498,37,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513730.SH,True,0.15385910589933707,33,67,0.18969122569746896,38,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512400.SH,True,0.13565453030181546,9,91,0.18204144883178247,39,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510300.SH,True,0.13448636273900888,7,93,0.181131807282102,40,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,161226.SZ,True,0.12981764599510476,70,30,0.28998091322504044,41,commodity,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159981.SZ,True,0.1273970108854604,64,36,0.26759038665941887,42,commodity,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513180.SH,True,0.12401459129962919,27,73,0.19778450207285697,43,hong_kong,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513100.SH,True,0.11058189084269844,16,84,0.190682766225302,44,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513880.SH,True,0.09836021422690001,27,73,0.2072731072915376,45,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159920.SZ,True,0.09784236072041641,32,68,0.21552510401992972,46,hong_kong,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512170.SH,True,0.0929192223243405,8,92,0.18525335693275896,47,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,562500.SH,True,0.0852725790501527,10,90,0.18815485362118908,48,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512040.SH,True,0.07671638395896418,10,90,0.18910554196465448,49,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512980.SH,True,0.061968043751923475,6,94,0.1852644080201809,50,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,501018.SH,True,0.050143419944593225,67,33,0.43718343879153937,51,commodity,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515790.SH,True,0.04217833305542859,9,91,0.191286347460546,52,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,160644.SZ,True,0.008914307343495067,26,74,0.23722825169564432,53,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588220.SH,True,0.008794924375708169,8,92,0.1925685132761183,54,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512200.SH,True,-0.011346243594228339,8,92,0.19431991918654754,55,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510210.SH,True,-0.021449521284941448,3,97,0.18403104309549867,56,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588000.SH,True,-0.025124076368643222,6,94,0.19082347951723835,57,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159326.SZ,True,-0.028907518842690827,8,92,0.19584698659945726,58,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159985.SZ,True,-0.05079747871420256,68,32,0.6637778490304475,59,commodity,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510050.SH,True,-0.06407159018405476,9,91,0.20179458162708835,60,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512880.SH,True,-0.06448343180106805,11,89,0.20782000411483476,61,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159509.SZ,True,-0.07687324287982053,21,79,0.24558228755550354,62,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,516150.SH,True,-0.12752031254603038,5,95,0.1939396229383021,63,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159209.SZ,True,-0.1995207556339161,5,95,0.19772911994292766,64,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512100.SH,True,-0.20178433310601124,7,93,0.2064425048188239,65,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159201.SZ,True,-0.2045079459417378,7,93,0.20664750793549153,66,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510880.SH,True,-0.21886221232095995,10,90,0.2219476082179794,67,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159825.SZ,True,-0.34199776674900745,4,96,0.19952764253546432,68,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159518.SZ,True,-0.3446376312913315,22,78,0.325239621856639,69,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159851.SZ,True,-0.38876237613590864,7,93,0.2205161209608592,70,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510500.SH,True,-0.4592250678102669,3,97,0.1975704929880345,71,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,520870.SH,False,,0,100,0.1778666261640855,,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515880.SH,True,2.939262828524329,11,89,2.0786772191242386,1,a_share,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159206.SZ,True,2.646496458289896,6,94,2.143140264532824,2,a_share,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512660.SH,True,2.5906238749603485,8,92,2.1370562240885005,3,a_share,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159796.SZ,True,2.5544088106523155,8,92,2.140205360115286,4,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159967.SZ,True,2.5514088340040577,6,94,2.14920968735958,5,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512170.SH,True,2.551244420075327,8,92,2.140480524513285,6,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,516150.SH,True,2.5140757202122592,10,90,2.135482293485581,7,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159509.SZ,True,2.5058976448604233,21,79,2.084940671819696,8,global,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159949.SZ,True,2.487060845723551,7,93,2.14972836232,9,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159201.SZ,True,2.4578062693773077,8,92,2.148605581095721,10,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159915.SZ,True,2.429721028770113,6,94,2.1569769940766403,11,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512100.SH,True,2.4201177875993602,3,97,2.1657093840518225,12,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159529.SZ,True,2.396951767995864,19,81,2.1208898768383144,13,global,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512040.SH,True,2.387913478535741,8,92,2.154683215081945,14,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510500.SH,True,2.3723466494295287,7,93,2.158362764191593,15,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513290.SH,True,2.3515114959065384,32,68,2.0894969962767003,16,global,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,161226.SZ,True,2.3345724260080933,68,32,1.8307262077273274,17,commodity,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513030.SH,True,2.329018647278141,28,72,2.1128005762782904,18,global,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512880.SH,True,2.307436146991236,4,96,2.1677543648735407,19,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513310.SH,True,2.295909583792653,30,70,2.1208125157435034,20,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159920.SZ,True,2.2745561158774925,48,52,2.0799128856481772,21,hong_kong,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510180.SH,True,2.2349595766265726,7,93,2.168703726660633,22,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515210.SH,True,2.229543564003088,7,93,2.1691113835247657,23,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513070.SH,True,2.227001969603032,33,67,2.1469119196854445,24,hong_kong,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,518880.SH,True,2.225399639843986,69,31,2.057470595696445,25,commodity,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159865.SZ,True,2.1986428949749977,7,93,2.171437240333332,26,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513120.SH,True,2.1958399055361695,47,53,2.1533903406721677,27,hong_kong,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513750.SH,True,2.194832657890224,27,73,2.165392902092997,28,hong_kong,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159870.SZ,True,2.1776605758774825,7,93,2.173016554674005,29,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159518.SZ,True,2.1743923178609403,26,74,2.1729724777221677,30,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513730.SH,True,2.1737513681171996,23,77,2.173219248689991,31,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513400.SH,True,2.169982609426034,24,76,2.1744023814421056,32,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159985.SZ,True,2.1660979019093274,72,28,2.1919683813697595,33,commodity,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159901.SZ,True,2.165584192616061,9,91,2.1741088558492345,34,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159766.SZ,True,2.1555850297586803,11,89,2.1755362729042624,35,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,588000.SH,True,2.154261628209646,8,92,2.1750007672842138,36,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,588220.SH,True,2.144027770743901,10,90,2.1765987323153984,37,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159852.SZ,True,2.1415612973173426,10,90,2.176872784918349,38,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159980.SZ,True,2.141465644303749,66,34,2.2352185615228635,39,commodity,True
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159687.SZ,True,2.136437279193244,27,73,2.186991192843935,40,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513880.SH,True,2.132639788948938,18,82,2.1822761879846824,41,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,164824.SZ,True,2.1282180934251653,22,78,2.1860687892368107,42,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510300.SH,True,2.126140475713586,2,98,2.1743049251469153,43,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510880.SH,True,2.113738373550567,7,93,2.1778279032362455,44,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,160644.SZ,True,2.106451244562675,21,79,2.191122626329223,45,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510210.SH,True,2.104420015861553,6,94,2.177740888517612,46,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,501018.SH,True,2.0992231425652923,63,37,2.2995433955192275,47,commodity,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159209.SZ,True,2.07456589143847,6,94,2.179646470927596,48,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513100.SH,True,2.0643448159409106,31,69,2.2223112220529946,49,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159981.SZ,True,2.056230885522282,62,38,2.364417071406405,50,commodity,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512890.SH,True,2.0544375948977884,8,92,2.1836811180069837,51,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512980.SH,True,1.990970435326507,6,94,2.1849823511049555,52,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513180.SH,True,1.9896358077643104,45,55,2.323646404844198,53,hong_kong,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512400.SH,True,1.9797846227682738,4,96,2.181406511716164,54,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,563300.SH,True,1.9721924182047674,13,87,2.2033984158524467,55,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513500.SH,True,1.9595276143156395,26,74,2.248465481670517,56,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513080.SH,True,1.956401620182587,30,70,2.266315928719246,57,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159329.SZ,True,1.9300193483230308,22,78,2.241970999393823,58,global,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,562500.SH,True,1.9164443401283757,8,92,2.195680531465194,59,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512200.SH,True,1.9093847592414253,3,97,2.1815052509082533,60,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512800.SH,True,1.9048686216279278,4,96,2.1845280117636783,61,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159928.SZ,True,1.84453320756187,6,94,2.1943294081963156,62,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515220.SH,True,1.8427710640476462,9,91,2.2060354290043516,63,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,588200.SH,True,1.7946204885370027,6,94,2.197515326431945,64,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159825.SZ,True,1.7644532818859648,6,94,2.199440892813926,65,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515790.SH,True,1.7322549418582358,6,94,2.2014961060071854,66,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159326.SZ,True,1.7000393382091215,4,96,2.193062565239462,67,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159851.SZ,True,1.632811767547555,8,92,2.2203442334287433,68,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510050.SH,True,1.601120967676164,4,96,2.1971841640116687,69,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159869.SZ,True,1.5686335091279602,2,98,2.18568261834254,70,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159611.SZ,True,1.533301840019492,6,94,2.2141952401671054,71,a_share,False
rolling_mean_inclusion,2025-07-01/2025-12-31,2026-01-01/2026-06-30,520870.SH,False,,0,100,2.173341636158248,,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159967.SZ,True,1.5056340643469197,6,94,0.25002177890599336,1,a_share,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515880.SH,True,1.132287028419455,8,92,0.255190819303144,2,a_share,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159915.SZ,True,0.9951582902414637,4,96,0.2974501921070733,3,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,588220.SH,True,0.9573331172366317,9,91,0.26285553349577157,4,a_share,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510050.SH,True,0.8519020098835896,7,93,0.28572621004365345,5,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515790.SH,True,0.8135771176067006,8,92,0.2829047245912096,6,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510500.SH,True,0.8031550829185876,5,95,0.3002113283015996,7,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,588000.SH,True,0.7476681741302214,5,95,0.30313169192203987,8,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512400.SH,True,0.6928241917119541,6,94,0.3019032601380125,9,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513310.SH,True,0.6756761677482612,18,82,0.24845951931434376,10,global,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159326.SZ,True,0.6609928369195469,2,98,0.31850883601434493,11,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159928.SZ,True,0.6416483541690401,7,93,0.3015517540221679,12,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,588200.SH,True,0.6275502765350214,5,95,0.30945368653231353,13,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513100.SH,True,0.6003607698162767,23,77,0.24321498568143549,14,global,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,160644.SZ,True,0.5551612082045226,20,80,0.26790784298943054,15,global,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159796.SZ,True,0.5526587284238506,10,90,0.3001029368778487,16,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513400.SH,True,0.5487180161266079,25,75,0.25090534933439596,17,global,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159869.SZ,True,0.5250399295341619,8,92,0.307994914858387,18,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,516150.SH,True,0.5200494378799637,5,95,0.31511162540889553,19,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512890.SH,True,0.49497131791759447,3,97,0.32011275927311456,20,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159529.SZ,True,0.4759165460837498,21,79,0.2853367612086855,21,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513500.SH,True,0.4671927373728949,25,75,0.2780804422523003,22,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513290.SH,True,0.45512223569703286,22,78,0.28875849253730984,23,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513880.SH,True,0.43409633913043527,19,81,0.29985211308353854,24,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,501018.SH,True,0.3953534220812378,67,33,0.18324764617581688,25,commodity,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512200.SH,True,0.37819672994325737,6,94,0.32198586408069524,26,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513750.SH,True,0.3659600139716696,46,54,0.29077205482496465,27,hong_kong,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,161226.SZ,True,0.36347842342356246,65,35,0.2545644023060952,28,commodity,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513730.SH,True,0.35949947182829667,26,74,0.31336304507715107,29,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159981.SZ,True,0.353262678661989,71,29,0.2570414282152992,30,commodity,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,520870.SH,True,0.344379807813212,21,79,0.3203022232806005,31,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159901.SZ,True,0.33289668475275996,5,95,0.3249617703103273,32,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159985.SZ,True,0.3302532747304636,63,37,0.31702419716826175,33,commodity,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159920.SZ,True,0.3288924549028274,39,61,0.3230991124923709,34,hong_kong,True
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159509.SZ,True,0.3284907511039345,25,75,0.32431443767528706,35,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510300.SH,True,0.3271392509605305,6,94,0.32524485210086934,36,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513070.SH,True,0.3232641494035301,38,62,0.32664216009533464,37,hong_kong,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513120.SH,True,0.3212794666549407,42,58,0.32831231040926523,38,hong_kong,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510180.SH,True,0.31689488432840485,7,93,0.32599556358006515,39,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512040.SH,True,0.30694155330163264,11,89,0.32763476985311163,40,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,164824.SZ,True,0.29658782371170506,15,85,0.33043569703022724,41,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159870.SZ,True,0.2820337382775019,5,95,0.3276387674932356,42,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513180.SH,True,0.2752274727354587,35,65,0.35235215473082826,43,hong_kong,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,562500.SH,True,0.26475610547541817,6,94,0.3292267550041743,44,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,518880.SH,True,0.26336112750883073,60,40,0.41835459881787623,45,commodity,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159851.SZ,True,0.25074437461585497,8,92,0.3318467022425875,46,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159980.SZ,True,0.24782912793857853,74,26,0.5460190821457723,47,commodity,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159209.SZ,True,0.23190896372249808,7,93,0.3323923533030904,48,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159518.SZ,True,0.2239199185250214,30,70,0.36883220067848926,49,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159949.SZ,True,0.2235103833009427,10,90,0.33667497522483847,50,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159201.SZ,True,0.22344748141829845,5,95,0.3307222546963516,51,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159206.SZ,True,0.2148793699030114,6,94,0.33241037642368965,52,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512980.SH,True,0.17817158761984755,9,91,0.3399154649963326,53,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512880.SH,True,0.17022650407489878,6,94,0.33526055934888827,54,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159687.SZ,True,0.1673420663250272,27,73,0.38380295633519396,55,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159865.SZ,True,0.12691211476667957,9,91,0.34498508319060195,56,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159611.SZ,True,0.0996375053014027,8,92,0.34498643000906165,57,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510210.SH,True,0.09091519630622207,9,91,0.34854521798339444,58,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159329.SZ,True,0.08954146326941856,30,70,0.4264229672166048,59,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159825.SZ,True,0.05569333467093432,8,92,0.348807662237798,60,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513080.SH,True,0.030252234487433183,28,72,0.44012206996662173,61,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159852.SZ,True,-0.001992563642419534,9,91,0.3577338975387547,62,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159766.SZ,True,-0.029155257536611755,3,97,0.33632285954489416,63,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512170.SH,True,-0.029324960095626195,10,90,0.3647677911577907,64,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512660.SH,True,-0.061085521427866246,8,92,0.3589623453768241,65,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512800.SH,True,-0.08614174900626574,6,94,0.35162449039662225,66,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,563300.SH,True,-0.0996661487528778,9,91,0.36739392243978897,67,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512100.SH,True,-0.16730574456458963,5,95,0.35128821395860893,68,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513030.SH,True,-0.18368042342229685,25,75,0.49503816251736416,69,global,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515210.SH,True,-0.2053485934433589,6,94,0.35923343791388346,70,a_share,False
rolling_mean_inclusion,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510880.SH,True,-0.2773604885611289,8,92,0.3777688642579774,71,a_share,False
