method,training_period,holding_period,code,eligible,shapley_score,included_count,excluded_count,included_mean_sharpe,excluded_mean_sharpe,contribution,standard_error,rank,group,selected
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512890.SH,True,-0.062470377260081755,4,96,-0.5805603741562295,-0.5180899968961478,-0.062470377260081755,0.25645390185446854,36,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512800.SH,True,-0.08472266935166362,7,93,-0.5993808944835983,-0.5146582251319347,-0.08472266935166362,0.14701657497342566,37,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159920.SZ,True,-0.08552461491240249,30,70,-0.5804560424252329,-0.49493142751283037,-0.08552461491240249,0.1411633850071619,38,hong_kong,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515790.SH,True,-0.12718181846502474,7,93,-0.6388679031590242,-0.5116860846939995,-0.12718181846502474,0.262651102266555,39,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159967.SZ,True,-0.14888540125891758,8,92,-0.6575633811447553,-0.5086779798858377,-0.14888540125891758,0.22043670939052454,40,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515880.SH,True,-0.15798491372915824,4,96,-0.6722543291665429,-0.5142694154373847,-0.15798491372915824,0.14222463336199145,41,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588220.SH,True,-0.16435974115438245,9,91,-0.6701561764370392,-0.5057964352826567,-0.16435974115438245,0.27363074202534154,42,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513880.SH,True,-0.1730444068138075,47,53,-0.6123023475978691,-0.43925794078406155,-0.1730444068138075,0.13518648030609604,43,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159687.SZ,True,-0.18193637613861458,28,72,-0.6515830028063536,-0.46964662666773904,-0.18193637613861458,0.15769626439003478,44,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159766.SZ,True,-0.1925102527375031,5,95,-0.7034735520871791,-0.510963299349676,-0.1925102527375031,0.45857862011765926,45,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159928.SZ,True,-0.19782294910147014,8,92,-0.7025859251599036,-0.5047629760584335,-0.19782294910147014,0.2404871475688878,46,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515210.SH,True,-0.20339051914182027,10,90,-0.7036402792141894,-0.5002497600723691,-0.20339051914182027,0.253991930966242,47,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513500.SH,True,-0.21453817161422878,45,55,-0.6385848063743769,-0.4240466347601481,-0.21453817161422878,0.13486563450593367,48,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510880.SH,True,-0.22911050949586642,7,93,-0.7336615858177069,-0.5045510763218405,-0.22911050949586642,0.3513109380827834,49,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159611.SZ,True,-0.2601099772415855,8,92,-0.7598899910488098,-0.4997800138072243,-0.2601099772415855,0.2357185577148998,50,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159796.SZ,True,-0.2875879117317511,8,92,-0.7851696907797621,-0.497581779048011,-0.2875879117317511,0.2719236025065196,51,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159980.SZ,True,-0.3034558925382502,68,32,-0.6176946975987911,-0.3142388050605409,-0.3034558925382502,0.1391546013938187,52,commodity,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510300.SH,True,-0.31683244632099067,10,90,-0.8057380136754426,-0.48890556735445195,-0.31683244632099067,0.21297065186343456,53,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,562500.SH,True,-0.4118383964960758,10,90,-0.8912433688330192,-0.47940497233694346,-0.4118383964960758,0.1411592272355991,54,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515220.SH,True,-0.4154008408241039,6,94,-0.9110656023612088,-0.4956647615371049,-0.4154008408241039,0.15779560296654593,55,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,518880.SH,True,-0.4155636568740264,60,40,-0.6868142747361617,-0.27125061786213533,-0.4155636568740264,0.12932244789205927,56,commodity,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512980.SH,True,-0.5394759489851234,12,88,-0.9953276470934597,-0.45585169810833626,-0.5394759489851234,0.20303463623073623,57,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,161226.SZ,True,-0.5563496080912669,64,36,-0.7208746708994072,-0.1645250628081403,-0.5563496080912669,0.12535800201773994,58,commodity,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159869.SZ,True,-0.5838918006732096,6,94,-1.069447104619368,-0.48555530394615853,-0.5838918006732096,0.15397216765856483,59,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510050.SH,True,-0.8463860177223415,1,99,-1.358510969531669,-0.5121249518093276,-0.8463860177223415,0.0679745248167595,60,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513120.SH,True,,100,0,-0.520588811986551,,,,61,hong_kong,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159201.SZ,False,,0,100,,-0.520588811986551,,,,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159206.SZ,False,,0,100,,-0.520588811986551,,,,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159209.SZ,False,,0,100,,-0.520588811986551,,,,a_share,False
