method,training_period,holding_period,code,eligible,estimated_contribution,locked,lock_order,rank,group,selected
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588200.SH,False,,False,,,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588220.SH,False,,False,,,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,518880.SH,True,1.5656607320324267,True,3.0,1,commodity,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159852.SZ,True,1.1692181990773498,True,1.0,2,a_share,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159949.SZ,True,1.1527944344354901,True,2.0,3,a_share,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513880.SH,True,0.9727434124185717,True,5.0,4,global,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159920.SZ,True,0.9017941341737348,True,6.0,5,hong_kong,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510500.SH,True,0.8481144685742938,True,4.0,6,a_share,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,164824.SZ,True,0.826490396861761,True,7.0,7,global,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513030.SH,True,0.6596583363263586,True,8.0,8,global,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159981.SZ,True,0.46574747429812424,True,9.0,9,commodity,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159985.SZ,True,0.19329126633137284,True,10.0,10,commodity,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159869.SZ,True,0.01520264195087817,False,,11,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588200.SH,True,-0.01251730272250473,False,,12,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513180.SH,True,-0.0127935547582676,False,,13,hong_kong,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513100.SH,True,-0.039044805795437565,False,,14,global,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159687.SZ,True,-0.050650913730034386,False,,15,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512890.SH,True,-0.05460774264192425,False,,16,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159967.SZ,True,-0.07383733495946876,False,,17,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,516150.SH,True,-0.13522088440050029,False,,18,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513070.SH,True,-0.22558589554587805,False,,19,hong_kong,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513500.SH,True,-0.24383867461515996,False,,20,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513120.SH,True,-0.24956050115711914,False,,21,hong_kong,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,501018.SH,True,-0.26337277033982254,False,,22,commodity,True
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,161226.SZ,True,-0.292674400233218,False,,23,commodity,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,562500.SH,True,-0.29708889062774846,False,,24,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159980.SZ,True,-0.3389139978058111,False,,25,commodity,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588000.SH,True,-0.4607003260313318,False,,26,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512980.SH,True,-0.4803426052984121,False,,27,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513310.SH,True,-0.5026564607631636,False,,28,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159928.SZ,True,-0.515680496858208,False,,29,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513080.SH,True,-0.5681281896454144,False,,30,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513290.SH,True,-0.5708289562692821,False,,31,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510880.SH,True,-0.5749708419638884,False,,32,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512100.SH,True,-0.5990118037785876,False,,33,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,160644.SZ,True,-0.6034965679227406,False,,34,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515210.SH,True,-0.6200669918991686,False,,35,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510050.SH,True,-0.6347320987005174,False,,36,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512660.SH,True,-0.6347320987005174,False,,37,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512170.SH,True,-0.6753354324306142,False,,38,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510300.SH,True,-0.6880755163534524,False,,39,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159870.SZ,True,-0.6936803871255646,False,,40,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512800.SH,True,-0.7104732703596679,False,,41,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512200.SH,True,-0.9794154461007043,False,,42,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512400.SH,True,-1.0032034522886883,False,,43,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159611.SZ,True,-1.0076657391676624,False,,44,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510210.SH,True,-1.061527328020576,False,,45,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159915.SZ,True,-1.10065565567857,False,,46,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510180.SH,True,-1.10065565567857,False,,47,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159796.SZ,True,-1.2400891347673528,False,,48,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512880.SH,True,-1.2450936461868427,False,,49,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159766.SZ,True,-1.426572871564301,False,,50,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159865.SZ,True,-1.6925235999374524,False,,51,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159901.SZ,True,-1.739674893267351,False,,52,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515790.SH,True,-2.216832318513542,False,,53,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515220.SH,True,-2.7253615878247546,False,,54,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159825.SZ,True,,False,,55,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159851.SZ,True,,False,,56,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512040.SH,True,,False,,57,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515880.SH,True,,False,,58,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159201.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159206.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159209.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159326.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159329.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159509.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159518.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159529.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513400.SH,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513730.SH,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,520870.SH,False,,False,,,global,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,563300.SH,False,,False,,,a_share,False
rolling_sequential_forward,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588220.SH,False,,False,,,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,501018.SH,True,0.8559662683126728,True,5.0,1,commodity,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588220.SH,True,0.8520048298949116,True,2.0,2,a_share,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159920.SZ,True,0.84608299000432,True,4.0,3,hong_kong,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159985.SZ,True,0.8037698684952429,True,6.0,4,commodity,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159865.SZ,True,0.7960702680514247,True,1.0,5,a_share,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510500.SH,True,0.7822069321412123,True,3.0,6,a_share,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,164824.SZ,True,0.6642435725463782,True,7.0,7,global,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513880.SH,True,0.6115638246238493,True,8.0,8,global,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513030.SH,True,0.47921764915900955,True,9.0,9,global,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159981.SZ,True,0.27553737978213133,False,,10,commodity,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159980.SZ,True,0.08438382660044436,False,,11,commodity,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513310.SH,True,0.014066891010711388,False,,12,global,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510180.SH,True,-0.0519308881590221,False,,13,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159509.SZ,True,-0.1203952007031584,False,,14,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513080.SH,True,-0.13416673780630514,False,,15,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513290.SH,True,-0.1347947490707922,False,,16,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510050.SH,True,-0.1658037188111634,False,,17,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159928.SZ,True,-0.17641196730000763,False,,18,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510880.SH,True,-0.2047385263319016,False,,19,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512800.SH,True,-0.2645846616111555,False,,20,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513100.SH,True,-0.2670510427404848,False,,21,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515220.SH,True,-0.2911729540186016,False,,22,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515790.SH,True,-0.3460162916022843,False,,23,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513500.SH,True,-0.34828102132679706,False,,24,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,518880.SH,True,-0.3536103434746599,False,,25,commodity,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515880.SH,True,-0.3978913147678715,False,,26,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159825.SZ,True,-0.421016736728719,False,,27,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159869.SZ,True,-0.421016736728719,False,,28,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512200.SH,True,-0.42943086792029317,False,,29,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159687.SZ,True,-0.47204497300970516,False,,30,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512400.SH,True,-0.493631030800076,False,,31,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510210.SH,True,-0.5250150479467568,False,,32,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159949.SZ,True,-0.5258691581493714,False,,33,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512890.SH,True,-0.5331379881294526,False,,34,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,160644.SZ,True,-0.5644241840244887,False,,35,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159796.SZ,True,-0.5908010818954076,False,,36,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159852.SZ,True,-0.5908010818954076,False,,37,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512880.SH,True,-0.637200752456475,False,,38,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512100.SH,True,-0.6735337616645544,False,,39,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512170.SH,True,-0.6914213783047357,False,,40,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513070.SH,True,-0.7135023665909572,False,,41,hong_kong,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513180.SH,True,-0.7169969209242847,False,,42,hong_kong,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588000.SH,True,-0.7339237747337186,False,,43,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,516150.SH,True,-0.7690303179466838,False,,44,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159901.SZ,True,-0.8027600200616246,False,,45,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,161226.SZ,True,-0.8413037066915925,False,,46,commodity,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159870.SZ,True,-0.992314131452964,False,,47,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515210.SH,True,-1.0307030668832717,False,,48,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512040.SH,True,-1.0574054127042878,False,,49,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159611.SZ,True,-1.0601796886411847,False,,50,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512660.SH,True,-1.2280994109030339,False,,51,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512980.SH,True,-1.2341534568297594,False,,52,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159766.SZ,True,,False,,53,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159851.SZ,True,,False,,54,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159915.SZ,True,,False,,55,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159967.SZ,True,,False,,56,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510300.SH,True,,False,,57,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513120.SH,True,,False,,58,hong_kong,True
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,562500.SH,True,,False,,59,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,563300.SH,True,,False,,60,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588200.SH,True,,False,,61,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159201.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159206.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159209.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159326.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159329.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159518.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159529.SZ,False,,False,,,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513400.SH,False,,False,,,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513730.SH,False,,False,,,global,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2023-07-01/2023-12-31,2024-01-01/2024-06-30,520870.SH,False,,False,,,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,501018.SH,True,1.2384557151985511,True,5.0,1,commodity,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159509.SZ,True,1.1494282179662052,True,6.0,2,global,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,161226.SZ,True,1.145190185707453,True,4.0,3,commodity,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,164824.SZ,True,1.0556432905217388,True,7.0,4,global,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159920.SZ,True,0.9130199286342664,True,8.0,5,hong_kong,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,160644.SZ,True,0.8611777818515371,True,9.0,6,global,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159852.SZ,True,0.8479180735553371,True,3.0,7,a_share,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510300.SH,True,0.7014155360273282,True,2.0,8,a_share,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159949.SZ,True,0.576686687414713,True,1.0,9,a_share,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513120.SH,True,0.49576310397563517,True,11.0,10,hong_kong,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159985.SZ,True,0.4954807028411403,True,10.0,11,commodity,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512040.SH,True,0.35880361391430005,False,,12,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,563300.SH,True,0.1622782096309492,False,,13,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159870.SZ,True,0.14221518985788872,False,,14,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512800.SH,True,0.07562894241667628,False,,15,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515210.SH,True,0.015221258441892926,False,,16,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159967.SZ,True,-0.022545886636474055,False,,17,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513100.SH,True,-0.07589289208136196,False,,18,global,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,518880.SH,True,-0.08739939686721798,False,,19,commodity,True
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159901.SZ,True,-0.09624722128446894,False,,20,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159518.SZ,True,-0.1394365562100197,False,,21,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510210.SH,True,-0.1414189529318719,False,,22,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513880.SH,True,-0.19545893451581842,False,,23,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159980.SZ,True,-0.20622572457033161,False,,24,commodity,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510500.SH,True,-0.2622103472389321,False,,25,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513080.SH,True,-0.2757406724160849,False,,26,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512400.SH,True,-0.32096330940915596,False,,27,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159865.SZ,True,-0.34310949978959004,False,,28,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159915.SZ,True,-0.3565791579310069,False,,29,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513310.SH,True,-0.37049839824584696,False,,30,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510880.SH,True,-0.4110534351159221,False,,31,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512200.SH,True,-0.4110534351159221,False,,32,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159851.SZ,True,-0.42296665261417266,False,,33,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513030.SH,True,-0.4298477232832263,False,,34,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510050.SH,True,-0.4369637101971915,False,,35,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513500.SH,True,-0.4922846955413971,False,,36,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159825.SZ,True,-0.5012062616506057,False,,37,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513180.SH,True,-0.5055261703697407,False,,38,hong_kong,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513730.SH,True,-0.509829889524898,False,,39,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513290.SH,True,-0.5234789573239103,False,,40,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159687.SZ,True,-0.5288771566183561,False,,41,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159529.SZ,True,-0.5412128610774136,False,,42,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512890.SH,True,-0.6118730536315449,False,,43,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515220.SH,True,-0.6118730536315449,False,,44,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513070.SH,True,-0.6318907205698443,False,,45,hong_kong,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588220.SH,True,-0.6482813102566998,False,,46,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513750.SH,True,-0.6562994064471364,False,,47,hong_kong,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512660.SH,True,-0.6656511419689368,False,,48,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,562500.SH,True,-0.723680917761558,False,,49,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159796.SZ,True,-0.7624292254081135,False,,50,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512100.SH,True,-0.7624292254081135,False,,51,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513400.SH,True,-0.7959865584565171,False,,52,global,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512880.SH,True,-0.8239603142001151,False,,53,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512170.SH,True,-0.8278944395353731,False,,54,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159611.SZ,True,-0.8535661163516959,False,,55,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588000.SH,True,-0.8653273513703235,False,,56,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159981.SZ,True,-0.9752504093933005,False,,57,commodity,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512980.SH,True,-1.0521293687957507,False,,58,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,516150.SH,True,-1.0757340771885207,False,,59,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159928.SZ,True,-1.344668602654052,False,,60,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588200.SH,True,-1.3527709226549023,False,,61,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159869.SZ,True,-1.6394864839000707,False,,62,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515790.SH,True,-1.7777612510956933,False,,63,a_share,False
rolling_sequential_forward,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159766.SZ,True,,False,,64,a_share,False
