method,training_period,holding_period,code,eligible,ridge_coefficient,rank,group,selected
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515790.SH,True,-0.2771518220156498,64,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159611.SZ,True,-0.28130481994120127,65,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159326.SZ,True,-0.28762800453816467,66,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159901.SZ,True,-0.29984949345971,67,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513500.SH,True,-0.3289532183219011,68,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159928.SZ,True,-0.3291953317281945,69,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515220.SH,True,-0.3963322002747578,70,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159851.SZ,True,-0.409979416886,71,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,520870.SH,False,,,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515880.SH,True,0.9320383286232257,1,a_share,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159967.SZ,True,0.8646364992944847,2,a_share,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,588220.SH,True,0.6589439736171502,3,a_share,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513310.SH,True,0.37557801645714695,4,global,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512880.SH,True,0.33118266765043564,5,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,160644.SZ,True,0.32856236228452373,6,global,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513100.SH,True,0.32791122541380213,7,global,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,501018.SH,True,0.2891431576299349,8,commodity,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510500.SH,True,0.27772916515937984,9,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512400.SH,True,0.26095855927173195,10,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159915.SZ,True,0.2531990327977633,11,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159326.SZ,True,0.21150495180891157,12,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513290.SH,True,0.19761749034984213,13,global,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,588000.SH,True,0.18779567879038525,14,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510050.SH,True,0.17576841918405767,15,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513880.SH,True,0.1510427463372485,16,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159687.SZ,True,0.1485382087227782,17,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,588200.SH,True,0.13473252467369504,18,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,520870.SH,True,0.12497730714743459,19,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159949.SZ,True,0.11492552781059853,20,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159985.SZ,True,0.09541119444943079,21,commodity,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159920.SZ,True,0.08921975552953978,22,hong_kong,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159901.SZ,True,0.08806158602388758,23,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512890.SH,True,0.07245180841134843,24,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513500.SH,True,0.06856081317645316,25,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512100.SH,True,0.0670394297227711,26,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512040.SH,True,0.05826132680233141,27,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513400.SH,True,0.05560470138231929,28,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513180.SH,True,0.05324139486414785,29,hong_kong,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159201.SZ,True,0.03743520741457885,30,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515790.SH,True,0.03266323691944246,31,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513750.SH,True,0.031333146940452576,32,hong_kong,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,562500.SH,True,0.02859977231588944,33,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159509.SZ,True,0.027728494276430073,34,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159980.SZ,True,0.019419325090407124,35,commodity,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159928.SZ,True,0.007731812689962766,36,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159869.SZ,True,0.005791929791849048,37,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513120.SH,True,-0.03535857854245012,38,hong_kong,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,161226.SZ,True,-0.035548162881810064,39,commodity,True
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159611.SZ,True,-0.0463629575117389,40,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510300.SH,True,-0.05455985467520414,41,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510180.SH,True,-0.06401094360793115,42,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,516150.SH,True,-0.06744134936191008,43,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159851.SZ,True,-0.08106334722229348,44,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512980.SH,True,-0.08480690439712082,45,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159529.SZ,True,-0.08565389849375901,46,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159796.SZ,True,-0.10235179274232842,47,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515210.SH,True,-0.10728560802887893,48,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159870.SZ,True,-0.11193521013997279,49,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159209.SZ,True,-0.13616837801928564,50,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513070.SH,True,-0.13843571879168226,51,hong_kong,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159766.SZ,True,-0.143844154849518,52,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159981.SZ,True,-0.14665992572571931,53,commodity,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159329.SZ,True,-0.1558896231917239,54,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,563300.SH,True,-0.16217351590002693,55,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,164824.SZ,True,-0.16245555655680444,56,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159206.SZ,True,-0.18698611469044008,57,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513730.SH,True,-0.19143022329015177,58,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510210.SH,True,-0.21520259547134576,59,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,518880.SH,True,-0.22176558856224846,60,commodity,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159852.SZ,True,-0.22481400396597145,61,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159825.SZ,True,-0.2576458685375748,62,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159518.SZ,True,-0.2641889382467235,63,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512200.SH,True,-0.2833924773099372,64,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512800.SH,True,-0.3144344708909107,65,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,159865.SZ,True,-0.3192880934816386,66,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512660.SH,True,-0.3225412014072697,67,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513080.SH,True,-0.3499214218066387,68,global,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,512170.SH,True,-0.37509558258399145,69,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,510880.SH,True,-0.565557743156624,70,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,515220.SH,True,-0.5744892708219858,71,a_share,False
rolling_ridge_surrogate,2026-01-01/2026-06-30,2026-07-01/2026-07-26,513030.SH,True,-0.5965817039622018,72,global,False
